show_id,tipo,titulo,director,elenco,anio,clasificacion,duracion,listado_en,plataforma
s9257,Movie,Babes in Toyland (1986),Clive Donner,"Drew Barrymore, Keanu Reeves, Richard Mulligan, Eileen Brennan, Jill Schoelen, Googy Gress, Pat Morita, Walter Buschhoff, Shari Weiser",1986,G,96,"Arts, Entertainment, and Culture",amazon
s9258,Movie,Atonement,Joe Wright,"Saoirse Ronan, Ailidh Mackay, Brenda Blethyn, Julia West, James McAvoy, Harriet Walter, Keira Knightley, Juno Temple, Felix von Simson, Charlie von Simson, Alfie Allen, Patrick Kennedy, Benedict Cumberbatch, Peter Wight, Leander Deeny, Peter O'Connor, Daniel Mays, Nonso Anozie, Michel Vuillermoz, Lionel Abelanski, Nick Bagnall, Charlie Banks, Jamie Beamish, Madeline Crowe, Scarlett Dalton, Michelle Duncan, Matthew Forest, Romola Garai, Vivienne Gibbs, Olivia Grant, Ben Harcourt, Jack Harcourt, Paul Harper, Mark Holgate, Ryan Kiggell, Katy Lawrence, Neil Maskell, Gina McKee, Anthony Minghella, Jade Moulla, John Normington, Georgia Oakley, Alice Orr-Ewing, Catherine Philps, Jay Quinn, Vanessa Redgrave, Bryony Reiss, J?r?mie Renier, Kelly Scott, Billy Seymour, Sarah Shaul, Anna Singleton, Richard Stacey, Emily Thomson, Tilly Vosburgh, Ben Webb",2007,R,123,"Drama, Suspense",amazon
s9259,Movie,Assassination,Dong-hoon Choi,"Jun Ji-hyun, Jung-jae Lee, Ha Jung-woo",2015,16+,140,Action,amazon
s9260,Movie,Andy Woodhull: World's Greatest Stepdad,Isaac Halasima,Andy Woodhull,2018,7+,42,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s9261,Movie,An All Dogs Christmas Carol,"Gary Selvaggio, Paul Sabella","Charles Nelson Reilly, Sheena Easton, Ernest Borgnine, Dom DeLuise, Bebe Neuwirth, Steven Weber",1998,G,73,Kids,amazon
s9262,Movie,Amazing Grace (1974),Stan Lathan,"Jackie ""Moms"" Mabley, Slappy White, Rosalind Cash, Moses Gunn, Butterfly McQueen",1974,G,98,Comedy,amazon
s9263,Movie,All's Faire in Love,Scott Marshall,"Christina Ricci, Matthew Lillard, Ann-Margret, Cedric the Entertainer",2009,PG-13,108,Comedy,amazon
s9264,Movie,Agathiyar,A. P. Nagarajan,"Sirkazhi Govindarajan, T. R. Mahalingam, A. V. M. Rajan, R. S. Manohar",1972,ALL,153,Drama,amazon
s9265,Movie,"Adios, Sabata",Gianfranco Parolini,"Yul Brynner, Dean Reed, Pedro Sanchez",1971,PG,105,Adventure,amazon
s9267,Movie,Across the Moon,Lisa Gottlieb,"Christina Applegate, Elizabeth Pea",1994,13+,87,Drama,amazon
s9268,Movie,A Good Year,Ridley Scott,"Russell Crowe, Albert Finney, Marion Cotillard, Abbie Cornish, Tom Hollander, Freddie Highmore",2006,PG-13,118,Comedy,amazon
s9269,Movie,A Chorus Line,Richard Attenborough,"Michael Douglas, Terrence Mann, Michael Blevins, Yamil Borges, Jan Gan Boyd, Sharon Brown, Gregg Burge, Cameron English, Tony Fields, Nicole Fosse, Vicki Frederick, Michelle Johnston, Janet Jones, Pam Klinger, Audrey Landers, Charles McGowan, Alyson Reed",1985,PG-13,118,"Arts, Entertainment, and Culture, Drama",amazon
s9270,Movie,A Bucket of Blood,Roger Corman,"Dick Miller, Barboura Morris, Antony Carbone, Julian Burton, Ed Nelson, John Brinkley, John Shaner, Judy Bamber",1959,7+,65,"Comedy, Horror",amazon
s9271,Movie,83 degrees - ski the north,Matthias Mayr,"Matthias Mayr, Matthias Haunholder",2019,7+,55,"Action, Documentary, Sports",amazon
s9272,Movie,66 Sadashiv,Yogesh Deshpande,"Mohan Joshi, Vandana Gupte, Yogesh Deshpande, Apoorva Modak, Jayant Sawarkar, Vishakha Subhedar, Pravin Tarde",2019,ALL,135,"Comedy, Drama",amazon
s9273,Movie,1984,Michael Radford,"John Hurt, Richard Burton, Suzanna Hamilton",1985,R,111,Drama,amazon
s9274,Movie,10 to Midnight,J. Lee Thompson,"Charles Bronson, Lisa Eilbacher, Andrew Stevens, Gene Davis, Geoffrey Lewis, Wilford Brimley",1983,R,102,"Action, Adventure",amazon
s9275,Movie,Zombie Warz: Falls The Shadow,Steven Berryessa,Ron Berryessa,2011,18+,89,"Action, Horror",amazon
s9276,Movie,Zameer,Ravi Chopra,"Shammi Kapoor, Saira Banu, Amitabh Bachchan, Madan Puri, Indrani Mukherjee, Ramesh Deo, Jagdish Raj",1975,13+,130,"Action, Drama",amazon
s9277,Movie,Youth in Oregon,Joel David Moore,"Frank Langella, Billy Crudup, Christina Applegate, Mary Kay Place, Josh Lucas",2017,7+,100,"Comedy, Drama",amazon
s9278,Movie,Welcome To The Jungle,Rob Meltzer,"Adam Brody, Rob Huebel, Jean-Claude Van Damme, Kristen Schaal, Megan Boone, Dennis Haysbert, Eric Edelstein, Aaron Takahashi, Kristopher Van Varenberg, Bianca Bree",2014,NR/Sin clasificacion,94,Comedy,amazon
s9279,Movie,Twelve,Joel Schumacher,"Chace Crawford, Emma Roberts, Rory Culkin, 50 Cent, Zo' Kravitz",2010,R,95,"Drama, Suspense",amazon
s9280,Movie,Tuck Jagadish (Malayalam),Shiva Nirvana,"Nani, Ritu Varma, Aishwarya Rajesh, Jagapathi Babu, Daniel Balaji, Nasser, Parvathi T, Rohini, Rao Ramesh, Naresh",2021,13+,145,"Drama, Kids",amazon
s9282,Movie,Totò Eva e il pennello proibito,Steno,"Louis de Funès, Abbe Lane, Totò",1959,13+,99,Comedy,amazon
s9283,Movie,The Selling,Emily Lou,"Gabriel Diani, Janet Varney, Barry Bostwick, Etta Devine",2021,13+,90,"Comedy, Horror",amazon
s9284,Movie,The Right Distance,Carlo Mazzacurati,"Giovanni Capovilla, Valentina Lodovini, Ahmed Hafiane, Giuseppe Battiston",2007,13+,106,"Drama, Suspense",amazon
s9285,Movie,The Prophecy 2,Kenneth Okinkwo Okwy,Iyke Ogbonna George Clinting Ngozi Achms,2021,16+,88,Drama,amazon
s9286,Movie,The Prophecy,Kenneth Okinkwo Okwy,Iyke Ogbonna George Clinting Ngozi Achms,2021,16+,124,Drama,amazon
s9287,Movie,The Morning After,Stuart Acher,"Joel David Moore, Madeline Zima, Abraham Benrubi, Stephanie Faracy",2018,18+,84,"Comedy, Drama, Romance",amazon
s9288,Movie,The Magic Voyage,Michael Schoemann,"Corey Feldman, Dom DeLuise, Dan Haggerty, Mickey Rooney",1992,7+,80,"Action, Kids",amazon
s9289,Movie,The Last Exorcism,Daniel Stamm,"Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones",2010,PG-13,88,Horror,amazon
s9290,Movie,The Lady Doctor,Camillo Mastrocinque,"Vittorio De Sica, Abbe Lane, Totò",1957,7+,99,Comedy,amazon
s9291,Movie,The Intruder,Raffaello Matarazzo,"Amedeo Nazari, Lea Padovani",1956,13+,99,Drama,amazon
s9292,Movie,The Ice Forest,Claudio Noce,"Emir Kusturica, Kseniya Rappoport, Domenico Diele, Adriano Giannini",2014,13+,107,"Action, Drama, Suspense",amazon
s9293,Movie,The Dog Who Saved Christmas,Michael Feifer,"Dean Cain, Gary Valentine, Mario Lopez, Elisa Donovan",2009,PG,88,"Action, Comedy, Kids",amazon
s9294,Movie,The Breaking Point,James Hunter,"Diana Lovell, Erik Grey, Sean Nelson, Reggie Peters, Roy Williams Jr.",2021,16+,73,"Action, Drama, Suspense",amazon
s9295,Movie,The Boyfriend School,Malcolm Mowbray,"Steve Guttenberg, Jami Gertz, Shelley Long, Kyle MacLachlan, Madchen Amick, Kevin Scannell",1990,PG-13,103,Comedy,amazon
s9297,Movie,Swallows and Amazons,Philippa Lowthorpe,"Bobby McCulloch, Dane Hughes, Kelly Macdonald, Teddie Malleson-Allen, Orla Hill, Andrew Scott, Dan Skinner, Rafe Spall, Harry Enfield, Jessica Hynes, Fenella Woolgar, Seren Hawkes, Hannah-Jayne Thorp",2017,ALL,97,"Action, Drama, Kids",amazon
s9299,Movie,Six Three Times,Sophia Rivera,"Jeanne Young, Denis Vikhliantsev",2021,13+,50,Drama,amazon
s9300,Movie,Sins Of Desire,Jim Wynorski,"Gail Thackray, John Henry Richardson, Delia Sheppard",1993,18+,91,"Drama, Suspense",amazon
s9301,Movie,Side Chicks,Emmanuel Mageme,Tana Adelana Martha Ankomah Seun Akindele,2021,18+,75,"Drama, Romance",amazon
s9302,Movie,Shutter,V. K. Prakash,"Sachin Khedekar, Sonalee Kulkarni, Amey Wagh, Prakash Bare, Jaywant Wadkar",2017,13+,122,"Drama, Suspense",amazon
s9303,Movie,Savage Land,Dean Hamilton,"Corbin Bernsen, Vivian Schilling, Brion James, Graham Greene",1994,13+,96,"Kids, Western",amazon
s9304,Movie,Sashinka,Kristina Wagenbauer,"Carla Turcotte, Natalia Dontcheva, David Giguère",2018,16+,79,"Comedy, Drama",amazon
s9306,Movie,Roommate (Hindi),Vasanth Nagarajan,"Naren, Kadhambari Sowmya",2021,13+,102,"Drama, Suspense",amazon
s9307,Movie,Red Dog,Kriv Stenders,"Josh Lucas, Rachael Taylor, Rohan Nichol",2011,PG,92,Comedy,amazon
s9308,Movie,Project A-ko 2: Plot of the Daitokuji Financial Group,"Katsuhiko Nishijima, Yuuji Moriyama","Miki Itô, Emi Shinohara, Michie Tomizawa",1987,16+,49,"Animation, Anime",amazon
s9309,Movie,Perfect Romance,Douglas Barr,"Kathleen Quinlan, Lori Heuring, Henry Ian Cusick, Michael Trucco",2004,13+,90,Comedy,amazon
s9310,Movie,Pati Patni Aur Woh,B.R. Chopra,"Sanjeev Kumar, Vidya Sinha, Ranjeeta Kaur, Asrani, Om Shivpuri, Nana Palsikar, Parveen Babi",1978,13+,130,Comedy,amazon
s9311,Movie,Paradise by the Dashboard Light,"Alyssa Rallo Bennett, Tyler Walker","Sarah T. Cohen, Danny Zuhlke, Madison Fitts, Sea Shimooka, Dallas Mahan, Alfredo Trueba, Nicolette Acosta, Sawyer Greenberg, Sydney Gross, Alexandra Gunst, Cassidy Rose Gyetvan, Andy Jean Louis, Alison Lopresti, Sydney Love, Fiona Malone, Francesca Reale, Melissa Ruiz, Lexie Shoaibi, Portland Thomas, Peyton Young",2016,13+,42,Drama,amazon
s9312,Movie,Outlaws: The Legend of O.B. Taggart,Rupert Hitzig,"Ben Johnson, Mickey Rooney, Randy Travis, Ned Beatty, Ernest Borgnine",1995,R,99,Western,amazon
s9313,Movie,Nanak Dukhiya Sub Sansar,Dara Singh,"Dara Singh, Balraj Sahni, Prithviraj Kapoor, Pran, Achala Sachdev, Ram Mohan, Meena Rai",1969,13+,132,"Action, Drama",amazon
s9314,Movie,Nambiar (Hindi),Ganeshaa,"Srikanth, Santhanam, Sunaina",2016,13+,123,"Comedy, Drama, Science Fiction",amazon
s9315,Movie,Naam,Joshy Thomas Pallickal,"Tovino Thomas, Vineeth Sreenivasan, Gautham Menon, Rahul Madhav, Shabareesh Varma, Renji Panicker, Saiju Kurup, Gayathri Suresh, Thampy Antony, Aditi Ravi, Mareena Michael Kurisingal",2018,13+,132,"Drama, Romance",amazon
s9316,Movie,Mugguru Monagallu,Abhilash Reddy,"Srinivas Reddy, Dheekshith Shetty, Vennela Rama Rao, Twisha Sharma, Raja Ravindra, TNR, Swetaa Varma, Nassar, Bhadram, Surya",2021,13+,108,"Comedy, Drama, Suspense",amazon
s9317,Movie,Like Dogs,Randy Van Dyke,"Annabel Barrett, Ignacyo Matynia, Ryan Tran, Shay Denison, Katy Dore",2021,18+,94,Horror,amazon
s9318,Movie,Let There Be Light,"Mila Aung-Thwin, Van Royko","Mark Henderson, Jeffrey Harris, Michel Laberge",2017,ALL,80,"Documentary, Suspense",amazon
s9320,Movie,Kanave Kalaiyadhe,V. Gowthaman,"Murali, Simran, Chinni Jayanth, Charle",1999,ALL,159,"Drama, Romance",amazon
s9321,Movie,Jack'd Up,Timothy Wayne Folsome,"RonReaco Lee, Alexis Fields, Anna Maria Horsford",2001,18+,100,Drama,amazon
s9324,Movie,Hawaii,George Roy Hill,"Julie Andrews, Max von Sydow, Richard Harris, Gene Hackman, Carroll O'Connor, Jocelyne LaGarde, Manu Tupou, Ted Nobriga, Elizabeth Logue, John Cullum, George Rose, Lou Antonio",1966,7+,161,Drama,amazon
s9325,Movie,Halloween With The New Addams Family,David Steinmetz,"John Astin, Ted Cassidy, Jackie Coogan, Carolyn Jones, Henry Darrow, Jane Rose, Elvia Allman, Ken Weatherwax, Lisa Loring",1977,7+,87,Comedy,amazon
s9326,Movie,Guns of Banaras,Sekhar Suri,"Karan Nath, Nathalia Kaur, Ganesh Venkatraman",2020,13+,127,"Action, Drama",amazon
s9327,Movie,Gli Onorevoli,Sergio Corbucci,"Peppino De Filippo, Totò",1963,13+,99,Comedy,amazon
s9328,Movie,Get Shorty,Barry Sonnenfeld,"John Travolta, Gene Hackman, Rene Russo, Danny DeVito",1995,R,105,"Comedy, Suspense",amazon
s9329,Movie,Games of Desire,Hans Albin,"Ingrid Thulin, Paul Hubschmid",1964,16+,91,Romance,amazon
s9330,Movie,Friends at Last,John David Coles,"Kathleen Turner, Colm Feore, Julie Khaner, Sarah Paulson",1995,13+,92,Drama,amazon
s9331,Movie,Final Run,Armand Mastroianni,"Robert Urich, Patricia Kalember, John de Lancie",1999,13+,90,"Action, Drama",amazon
s9332,Movie,Farm to Fork to Love,Sandra L. Martin,"Maurice Johnson, Meggan Kaiser, Scot Cooper",2021,13+,85,Romance,amazon
s9333,Movie,Exit Humanity,John Geddes,"Brian Cox, Mark Gibson, Dee Wallace, Bill Moseley, Stephen McHattie, Jordan Hayes, Adam Seybold, Ari Millen, Jason David Brown, Sarah Stunt, Christian Martyn, John Geddes, Jesse Thomas Cook, Matt Griffin, Tony Burgess, Tim Fretwell",2011,18+,114,Horror,amazon
s9334,Movie,Evidence of Blood,Andrew Mondshein,"David Strathaim, Mary McDonnell",1988,7+,109,Drama,amazon
s9335,Movie,Entanglement,Damon Jamal,"Cisco Reyes, Jasmine Burke, Omar Gooding, Dennis L.A. White, Tangi Miller, Angie Stone",2021,18+,95,Drama,amazon
s9336,Movie,Electrician,Steve Conway,Rory Farrelly,2020,16+,85,"Arthouse, Drama",amazon
s9337,Movie,Dreaming of Braddock,"Cavi Borges, Ulisses Mattos","Pedro Monteiro, Augusto Madeira",2019,13+,79,"Comedy, Drama",amazon
s9338,Movie,Dive,Daniel F. Holmes,"Vanessa Schaefer, Shauna Kavanagh, Emmet Ryan, Aidan O'Sullivan, Shauna Dineen, Lukasz Kozanecki, Tara Flynn",2021,16+,86,Drama,amazon
s9340,Movie,Deya Neya,Sunil Bandyopadhyay,"Uttam Kumar, Tanuja, Pahari Sanyal, Kamal Mitra, Tarun Kumar, Shyam Laha, Nripati Chatterjee, Chhaya Devi, Lily Chakravarty",1962,16+,122,Romance,amazon
s9341,Movie,Delusion,Vallo Toomla,"Mirtel Pohla, Priit Võigemast, Mari Abel, Meelis Rämmeld",2016,13+,102,"Horror, Suspense",amazon
s9343,Movie,Dancin: It's On,David Winters,"David Winters, Gary Daniels, Ava Fabian, Whitney Carson, Jordan Clark",2015,PG,90,"Arts, Entertainment, and Culture",amazon
s9344,Movie,Confessions of an American Bride,Douglas Barr,"Shannon Elizabeth, Eddie McClintock, Alan Van Sprang",2005,13+,90,Comedy,amazon
s9345,Movie,Cold Turkey,Norman Lear,"Dick Van Dyke, Pippa Scott, Tom Poston, Edward Everett Horton, Bob Elliott, Ray Goulding, Bob Newhart",1971,PG-13,102,Comedy,amazon
s9347,Movie,Child in the Night,Mike Robe,"JoBeth Williams, Tom Skerritt, Season Hubley, Mike Pniewski, Elijah Wood, Darren McGavin",1990,13+,95,"Drama, Suspense",amazon
s9349,Movie,Camouflage,Reinhold Bilgeri,"Wolfgang Böck, Tobias Moretti, Petra Morzé, Harald Schrott",2014,16+,88,"Action, Suspense",amazon
s9350,Movie,Bermuda Triangle,Ian Toynton,"Sam Behrens, Susanna Thompson, Lisa Jakub",1996,16+,89,"Action, Drama",amazon
s9351,Movie,Bandslam,Todd Graff,"Lisa Kudrow, Vanessa Hudgens, Aly Michalka, Scott Porter, Gaelan Connell",2009,PG,111,"Comedy, Drama, Kids",amazon
s9352,Movie,Bagdad Cafe,Percy Adlon,"Marianne Sagebrecht, CCH Pounder, Jack Palance, Christine Kaufmann, Monica Calhoun, Darron Flagg, George Aguilar, G. Smokey Campbell, Hans Stadbaur, Alan S. Craig, Apesanahkwat, Ronald Lee Jarvis, Mark Daneri, Ray Young, Gary Lee Davis",1988,PG,92,"Comedy, Drama",amazon
s9353,Movie,Attack of the Unknown,Brandon Slagle,"Richard Grieco, Jolene Andersen, Douglas Tait, Tara Reid, Johnny Huang, Robert Donavan",2020,18+,103,"Action, Horror, Science Fiction",amazon
s9354,Movie,Apology for Murder,Sam Newfield,"Ann Savage, Hugh Beaumont",1945,13+,64,"Drama, Suspense",amazon
s9356,Movie,All That Matters,Alfred Robbins,"Christopher Martin, Pamela Ricardo, Monyetta Shaw, Jessica E. Brandon",2021,18+,80,"Comedy, Romance",amazon
s9357,Movie,Zombie Massacre,"Luca Boni, Marco Ristori","Christian Boeving, Mike Mitchell, Tara Cardinal",2013,18+,91,"Action, Horror, Science Fiction",amazon
s9358,Movie,Videola,Alyssa Rallo Bennett,"Sean Young, Gil Zabarsky, Janet Zarish, Micheal Pemberton, Samantha Rothermel, Taylor Pfenning, Adrienne Pluta, Jordan Myrick",2016,13+,72,Drama,amazon
s9359,Movie,Unspeakable,Thomas J. Wright,"Pavan Grover, Michelle Wolff, Dina Meyer, Lance Henricksen, Dennis Hopper, Mark Voltura, Jeff Fahey",2003,R,109,"Drama, Horror, Suspense",amazon
s9360,Movie,Top Five,Chris Rock,"Chris Rock, Rosario Dawson, Gabrielle Union, Cedric The Entertainer, J.B. Smoove, Tracy Morgan, Kevin Hart",2014,R,102,Comedy,amazon
s9361,Movie,Timber the Treasure Dog,Ari Novak,"Kix Brooks, Wilford Brimley, J.D. Hoppe",2016,PG,89,"Action, Kids",amazon
s9364,Movie,The Right Kind of Wrong,"Ryan Kwanten, Sara Canning","Ryan Kwanten, Kristen Hager, Maria Menounos, Jamani",2014,R,97,"Arthouse, Comedy",amazon
s9365,Movie,The Passion of The Christ,Mel Gibson,"Jim Caviezel, Monica Bellucci, Maia Morgenstern",2004,R,127,Drama,amazon
s9366,Movie,The Pack,Alyssa Rallo Bennett,"Lucie Arnaz, Fiona Choi, Molly Culver, Adam Ferrara, Zach Galligan, Ryan Homchick, Jennifer McCabe, Elisabeth Moss, Michael Pemberton, Roger Robinson",2009,13+,84,Drama,amazon
s9367,Movie,The Human Solution,Mirtha Vega,"David Chafer, Shobi Rae Mclean, Arthur Velarde",2021,13+,100,Drama,amazon
s9368,Movie,The Girl Who Killed Her Parents,Mauricio Eça,"Gabi Lopes, Carla Diaz, Leonardo Medeiros, Augusto Madeira, Vera Zimmermann",2021,NR/Sin clasificacion,85,Drama,amazon
s9370,Movie,The Boy Who Killed My Parents,Mauricio Eça,"Gabi Lopes, Carla Diaz, Leonardo Medeiros, Augusto Madeira, Vera Zimmermann",2021,NR/Sin clasificacion,88,Drama,amazon
s9371,Movie,Terror Trap,Dan Garcia,"David James Elliott, Heather Marie Marsden, Michael Madsen, Jeff Fahey",2010,R,85,Suspense,amazon
s9373,Movie,Sight Unseen,Greydon Clark,"Susan Blakely, Wings Hauser, Edward Albert",1990,16+,94,"Horror, Suspense",amazon
s9374,Movie,Secret of NIMH 2: Timmy to the Rescue,Dick Sebast,"Andrew Ducote, Andrea Martin, Arthur Malet, Dom DeLuise, Darleen Carr, Eric Idle, Harvey Korman, Peter MacNicol, Ralph Macchio, William H. Macy, Jamie Cronin",1998,G,69,"Animation, Kids",amazon
s9375,Movie,Prometheus (4K UHD),Ridley Scott,"Noomi Rapace, Michael Fassbender, Guy Pearce, Idris Elba, Logan Marshall-Green, Charlize Theron, Sean Harris",2012,R,124,Science Fiction,amazon
s9376,Movie,Prometheus,Ridley Scott,"Noomi Rapace, Michael Fassbender, Guy Pearce, Idris Elba, Logan Marshall-Green, Charlize Theron",2012,R,124,"Horror, Science Fiction, Suspense",amazon
s9377,Movie,Nootokka Jillala Andagadu,Rachakonda Vidyasagar,"Avasarala Srinivas, Ruhani Sharma",2021,ALL,119,"Comedy, Drama",amazon
s9379,Movie,New France,Jean Beaudin,"Noémie Godin-Vigneau, David La Haye, Juliette Gosselin, Sébastien Huberdeau, Gérard Depardieu",2005,PG-13,137,"Documentary, Drama",amazon
s9381,Movie,Maradona - the hand of god,Marco Risi,"Marco Leonardi, Juan Leyrado, Julieta Diaz, Roly Serrano, Luis Machin",2007,13+,113,"Drama, Sports",amazon
s9382,Movie,Love and Love Only,Julian Karikalan,"Rohit Kalia, Georgia Nicholas",2021,13+,131,"Drama, Romance",amazon
s9383,Movie,Held up,Arthur Mulholland,"Jon Dore, Kaitlin Olson, Jason Sklar, Samm Levine, Suzy Nakamura",2010,16+,86,Comedy,amazon
s9384,Movie,Harlan County War,Tony Bill,"Holly Hunter, Stellan Skarsgård, Ted Levine, Wayne Robson, Alex House, Charlotte Arnold, Ker Wells, Jennifer Irwin, Timothy Burd, Rufus Crawford, Cliff Saunders, Deborah Pollitt, Tom Harvey, Regina Dorsea, Helen Hughes",2000,16+,105,Drama,amazon
s9385,Movie,For You I Die,John Reinhardt,"Cathy Downs, Paul Langton, Mischa Auer, Roman Bohnen",1947,13+,75,"Drama, Suspense",amazon
s9386,Movie,Flawless,Joel Schumacher,"Robert De Niro, Philip Seymour Hoffman, Barry Miller, Chris Bauer, Skipp Sudduth, Wilson Jermaine Heredia, Nashom Benjamin, Scott Allen Cooper, Rory Cochrane, Daphne Rubin-Vega, Vincent Laresca, Karina Arroyave, John Enos, Jude Ciccolella",1999,R,111,"Comedy, Drama, LGBTQ",amazon
s9387,Movie,Edgar Allan Poe's Requiem for the Damned,"Johnny Bones, Tony Baez Milan, Aaron J. Shelton, Robert Tinnell, Anthony Vingas",Alexander Aloi,2012,16+,87,"Horror, Suspense",amazon
s9388,Movie,Eddie Izzard: Circle,Anastasia Pappas,Eddie Izzard,2002,18+,82,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s9389,Movie,Criminal Mind,Joseph Vittorie,"Frank Rossi, Tahnee Welch, Lance Henriksen",1993,R,92,Suspense,amazon
s9390,Movie,Cracking Up,"Chuck Staley, Rowby Goren","Michael Mislove, Fred Willard, Harry Shearer, Michael McKean, David L. Lander, Jim Staal, Bob McLurg, Neil Israel",1977,R,85,Comedy,amazon
s9391,Movie,Code Red,Valeri Milev,"Paul Logan, Manal El-Feitury, Mya-Lecia Naylor, Julian Kostov",2014,16+,94,"Action, Horror, Science Fiction",amazon
s9392,Movie,Vallanzasca angel of evil,Michele Placido,"Kim Rossi Stuart, Filippo Timi, Valeria Solarino, Paz Vega, Moritz Bleibtreu",2011,18+,128,"Action, Drama",amazon
s9393,Movie,Undergods,Chino Moya,"Geza Rohig, Johann Meyers, Ned Dennehy, Hayley Carmichael, Michael Gould, Khalid Abdalla, Jan Bijvoet, Eric Godon, Tanya Reynolds, Tadhg Murphy, Katariina Unt, Sam Louwyck, Kate Dickie, Adrian Rawlings, Burn Gorman",2021,R,92,"Comedy, Drama, Science Fiction",amazon
s9395,Movie,The Blackout Experiment,John David Moffat IV,"Uli Auliani, Troy Jones, Yasmin Irvine, Dominic Cole, Steven Synstelien, Cheverly Amalia, Stefani Rose",2021,18+,80,"Horror, Suspense",amazon
s9396,Movie,Tell It to the Bees,Annabel Jankel,"Anna Paquin, Holliday Grainger, Gregor Selkirk",2018,18+,108,"Drama, LGBTQ, Romance",amazon
s9397,Movie,"No Loss, No Gain",Christian Rousseau,"John Valley, Amanda Erickson, Kevin McCarthy, Nathan Ehrmann, Destiny Soria, Ru Benjamin Revolver, Alexandria Payne, Tinus Seaux, Cynthia Fray, Randall Oliver, Benjamin N. Redic III, Steve Brudniak, Elizabeth Trieu, Hailley Lauren, Leslie Langee, Ashley James",2021,16+,99,"Action, Suspense",amazon
s9398,Movie,Medusa,Matthew B.C.,"Megan Purvis, Sarah T. Cohen, Nicola Wright, Nicole Nabi, Jamila Martin-Wingett",2021,16+,88,Horror,amazon
s9399,Movie,Marathon,"Keith Strausbaugh, Anthony Guidubaldi","Kimia Behpoornia, Tavius Cortez, Andrew Hansen, Roberto Raad, Marc Roberts, Natalie Sullivan, Jimmy Slonina, Anais Thomassian, Jeremy Boone, Andrew Jacobsen, Philip Kotler, Cody LeBoeuf, Claire McAllister, Ryan Neufeld, Joe Palubinsky, Darren Pitura, Ron Silver, Tiffany Thompson, Kasey Wilson, Spenser DeWees, Ori Kalfayan, Dan Worthington, Tommy Todd, Jeff Topper",2021,ALL,82,"Comedy, Sports",amazon
s9400,Movie,Baby Brokers,Mimi Leder,"Cybill Shepherd, Nina Siemaszko, Anna Maria Horsford",1994,13+,92,Drama,amazon
